,sign,beg,end,folder_name,talker_id,hand
359,CASA,49889,50219,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
360,DV(correr-fungir),57507,59465,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
361,DISFARÇAR,68766,69421,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
362,PRECISAR,71317,71833,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
363,XXX,71833,72515,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
364,QUEBRAR,72781,73229,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
365,ACEITAR,74220,74827,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
366,PROJETO,74827,75568,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
367,E(positivo),75568,75990,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
368,CLARO,76736,77837,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
369,PROJETO//,77837,78045,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
370,CLARO,78045,78535,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
371,PROJETO,78535,79087,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
372,TRABALHAR,79087,79496,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
373,LADO,79496,80030,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
374,BOIA-2,88650,89245,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
375,DV(escondido),89443,89692,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
376,DV(escondido-olhar-nada-pegar-caminhar-encontrar),90149,94513,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
377,DV(bater),95957,98088,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
378,DV(deboche),100312,101011,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
379,DV(olhar-medo-sorrir-vergonha-correr),101011,106220,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
380,DV(saber-nada-andar-viu-quebrar),107836,111766,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
381,VIDRO,111766,112637,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
382,DEIXAR,114378,115260,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
383,JÁ-FOI,115260,115949,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
384,IR-EMBORA,115949,116348,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
385,CLARO,120931,121952,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
386,PRONTO//,121952,122287,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
387,FIM,122287,122655,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
388,VIDRO,122655,123142,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
389,XXX,123142,124670,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
390,DESCONFIAR//,128969,129515,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
391,DESCONFIAR//,129763,130273,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
392,PRONTO,132843,133180,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
393,PAGAR,133318,133784,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
394,APLAUDIR,134116,134484,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
395,AGRADECER,134484,134953,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
396,PAGAR,134953,135863,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
397,PRONTO//,135863,136065,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
398,DV(feliz),136065,139065,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
399,DV(andar-mochila),141514,142824,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
400,DV(encontrar-sai!-sai!),143074,144704,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
401,QUERER-NÃO,144704,145382,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
402,DV(pessoas-olhar),145382,146049,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
403,JUNTO,147780,148092,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
404,DV(ver-brabo),149799,150630,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
405,DV(dois-pessoas-bater-desespero-correr),152355,154023,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
406,IR-EMBORA_,154023,154909,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
407,FIM,154909,155717,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
408,E(fechar),156005,156903,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
409,ACABAR,158776,159224,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,1,E
410,CERTO//,7080,7580,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
411,E(positivo),7910,8460,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
412,DAR//,8460,8790,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
413,SABER,8790,9245,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
414,E(positivo),9245,10100,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
415,PRODUZIR,10100,10630,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
416,CONTAR,10630,11120,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
417,PRECISA,15190,15286,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
418,LIVRE,16403,17187,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
419,SEU,17187,17380,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
420,JEITO,17380,18032,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
421,SEU,18037,18496,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
422,FIM,155717,156279,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
423,E(positivo),156928,157306,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
424,AGRADECER,157306,157985,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
425,FIM,157985,158459,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
426,E(positivo),158459,159134,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,D
427,CERTO//,7080,7580,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,E
428,PRODUZIR,10100,10630,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,E
429,LIVRE,16403,17198,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,E
430,JEITO,17380,18037,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,E
431,FIM,155717,156279,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,E
432,E(positivo),156928,157306,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,E
433,AGRADECER,157306,157985,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,E
434,FIM,157985,158459,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,E
435,E(positivo),158459,159134,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1007/v0.mp4,2,E
436,IX(ele),12420,12648,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
437,GATO2,12648,13315,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
438,DV(encarar),13635,14620,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
439,ORGANIZAR,14620,15435,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
440,XXX,15435,16705,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
441,DV(atar),17245,18415,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
442,DV(toca-colocar-queijo-deixar),19610,21830,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
443,DV(gato),24295,25175,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
444,ESCONDER,25175,25935,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
445,DV(olhar-estarar-correr-pular),29690,33840,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
446,DV(dormir),34245,35145,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
447,DV(pegar-colocar-fechar-lanche-deixar),35145,40025,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
448,DV(correr-sino-bater),40025,43705,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
449,DV(gato-acordar-ouvir-faminto-andar-lanche-morder),44275,49615,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
450,DV(gritar-brabo),49615,52430,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
451,DV(correr-árvore-esconder),52707,56540,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
452,DV(colher-tomar-barriga-vazar),56540,62450,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
453,DV(correr),63480,64550,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
454,DV(correr-lanche),65820,68660,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
455,DV(mastigando-rabo-abrir-fechar-correr),69080,77700,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
456,DV(viu-correr-pegar-morder),78195,83850,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
457,BOI,83850,84640,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
458,DV(sentir-rabo-girar),84640,86750,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
459,DV(gato-mordida-soltar),86750,90190,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,D
460,IX(ele),7790,8505,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
461,RATO2,8505,9450,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
462,IX(ele),9450,10265,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
463,DV(rabo-andar),10265,11525,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
464,E(deixar),11525,12065,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
465,GATO2,12645,13295,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
466,IX(ele),13295,13635,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
467,DV(encarar),13635,14620,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
468,ORGANIZAR,14620,15435,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
469,XXX,15435,16695,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
470,IX(ele),16695,17245,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
471,DV(atar),17245,18395,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
472,QUEIJO,18395,19255,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
473,DEM(ali),19255,19610,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
474,DV(toca-colocar-queijo-deixar),19610,21815,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
475,IX(eu),21815,22240,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
476,AQUI,22240,22630,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
477,GATO2,22630,23915,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
478,AQUI,23915,24295,/run/media/lucas/04B40D7AB40D700A/Users/lucas/Documents/Projects/LibrasDB/db/Alagoas/Inventário de Libras Maceió/Inventário Nacional de Libras - Surdos de Referência v1010/v0.mp4,1,E
